id_subject;id_cohort;img_data_settings_id;img_data_modality;img_data_config;img_data_noise_level;img_data_noise_iter;img_data_rotation_angle;img_data_roi_randomise_iter;img_data_roi_adapt_size;img_data_translate_x;img_data_translate_y;img_data_translate_z;img_data_voxel_size;img_data_roi;diag_img_dim_x_init_img_CT;diag_img_dim_y_init_img_CT;diag_img_dim_z_init_img_CT;diag_vox_dim_x_init_img_CT;diag_vox_dim_y_init_img_CT;diag_vox_dim_z_init_img_CT;diag_mean_int_init_img_CT;diag_min_int_init_img_CT;diag_max_int_init_img_CT;diag_int_map_dim_x_init_roi;diag_int_map_dim_y_init_roi;diag_int_map_dim_z_init_roi;diag_int_bb_dim_x_init_roi;diag_int_bb_dim_y_init_roi;diag_int_bb_dim_z_init_roi;diag_int_vox_dim_x_init_roi;diag_int_vox_dim_y_init_roi;diag_int_vox_dim_z_init_roi;diag_int_vox_count_init_roi;diag_int_mean_int_init_roi;diag_int_min_int_init_roi;diag_int_max_int_init_roi;diag_mrp_map_dim_x_init_roi;diag_mrp_map_dim_y_init_roi;diag_mrp_map_dim_z_init_roi;diag_mrp_bb_dim_x_init_roi;diag_mrp_bb_dim_y_init_roi;diag_mrp_bb_dim_z_init_roi;diag_mrp_vox_dim_x_init_roi;diag_mrp_vox_dim_y_init_roi;diag_mrp_vox_dim_z_init_roi;diag_mrp_vox_count_init_roi;diag_mrp_mean_int_init_roi;diag_mrp_min_int_init_roi;diag_mrp_max_int_init_roi;diag_img_dim_x_interp_img_CT;diag_img_dim_y_interp_img_CT;diag_img_dim_z_interp_img_CT;diag_vox_dim_x_interp_img_CT;diag_vox_dim_y_interp_img_CT;diag_vox_dim_z_interp_img_CT;diag_mean_int_interp_img_CT;diag_min_int_interp_img_CT;diag_max_int_interp_img_CT;diag_int_map_dim_x_interp_roi;diag_int_map_dim_y_interp_roi;diag_int_map_dim_z_interp_roi;diag_int_bb_dim_x_interp_roi;diag_int_bb_dim_y_interp_roi;diag_int_bb_dim_z_interp_roi;diag_int_vox_dim_x_interp_roi;diag_int_vox_dim_y_interp_roi;diag_int_vox_dim_z_interp_roi;diag_int_vox_count_interp_roi;diag_int_mean_int_interp_roi;diag_int_min_int_interp_roi;diag_int_max_int_interp_roi;diag_mrp_map_dim_x_interp_roi;diag_mrp_map_dim_y_interp_roi;diag_mrp_map_dim_z_interp_roi;diag_mrp_bb_dim_x_interp_roi;diag_mrp_bb_dim_y_interp_roi;diag_mrp_bb_dim_z_interp_roi;diag_mrp_vox_dim_x_interp_roi;diag_mrp_vox_dim_y_interp_roi;diag_mrp_vox_dim_z_interp_roi;diag_mrp_vox_count_interp_roi;diag_mrp_mean_int_interp_roi;diag_mrp_min_int_interp_roi;diag_mrp_max_int_interp_roi;diag_img_dim_x_reseg_img_CT;diag_img_dim_y_reseg_img_CT;diag_img_dim_z_reseg_img_CT;diag_vox_dim_x_reseg_img_CT;diag_vox_dim_y_reseg_img_CT;diag_vox_dim_z_reseg_img_CT;diag_mean_int_reseg_img_CT;diag_min_int_reseg_img_CT;diag_max_int_reseg_img_CT;diag_int_map_dim_x_reseg_roi;diag_int_map_dim_y_reseg_roi;diag_int_map_dim_z_reseg_roi;diag_int_bb_dim_x_reseg_roi;diag_int_bb_dim_y_reseg_roi;diag_int_bb_dim_z_reseg_roi;diag_int_vox_dim_x_reseg_roi;diag_int_vox_dim_y_reseg_roi;diag_int_vox_dim_z_reseg_roi;diag_int_vox_count_reseg_roi;diag_int_mean_int_reseg_roi;diag_int_min_int_reseg_roi;diag_int_max_int_reseg_roi;diag_mrp_map_dim_x_reseg_roi;diag_mrp_map_dim_y_reseg_roi;diag_mrp_map_dim_z_reseg_roi;diag_mrp_bb_dim_x_reseg_roi;diag_mrp_bb_dim_y_reseg_roi;diag_mrp_bb_dim_z_reseg_roi;diag_mrp_vox_dim_x_reseg_roi;diag_mrp_vox_dim_y_reseg_roi;diag_mrp_vox_dim_z_reseg_roi;diag_mrp_vox_count_reseg_roi;diag_mrp_mean_int_reseg_roi;diag_mrp_min_int_reseg_roi;diag_mrp_max_int_reseg_roi;log_s_1.5_stat_mean;log_s_1.5_stat_var;log_s_1.5_stat_skew;log_s_1.5_stat_kurt;log_s_1.5_stat_median;log_s_1.5_stat_min;log_s_1.5_stat_p10;log_s_1.5_stat_p90;log_s_1.5_stat_max;log_s_1.5_stat_iqr;log_s_1.5_stat_range;log_s_1.5_stat_mad;log_s_1.5_stat_rmad;log_s_1.5_stat_medad;log_s_1.5_stat_cov;log_s_1.5_stat_qcod;log_s_1.5_stat_energy;log_s_1.5_stat_rms
phantom;;3.B;CT;3.B;-1.0;0;-15.0;-1;0.0;0.0;0.0;0.75;1.0;GTV-1;204;201;60;0.97699999809265;0.97699999809265;3.0;-266.4704;-1000.0;3065.0;204;201;60;100;99;26;0.97699999809265;0.97699999809265;3.0;125256;-46.88272;-1000.0;723.0;204;201;60;100;99;26;0.97699999809265;0.97699999809265;3.0;125256;-46.88272;-1000.0;723.0;244;242;180;1.0;1.0;1.0;-349.6464;-1111.0;2738.0;244;242;180;99;95;78;1.0;1.0;1.0;358958;-45.51184;-981.0;649.0;244;242;180;99;95;78;1.0;1.0;1.0;358958;-45.51184;-981.0;649.0;244;242;180;1.0;1.0;1.0;-349.6464;-1111.0;2738.0;244;242;180;99;95;78;1.0;1.0;1.0;358918;-45.57371;-981.0;398.0;244;242;180;99;95;78;1.0;1.0;1.0;358958;-45.51184;-981.0;649.0;-2.8773254799861436;664.444712792684;0.4438343704829377;6.082103894653073;-0.9128162686831836;-162.7226370025963;-31.18403505064189;16.686162116772735;200.717776989019;11.039024321307615;363.4404139916153;14.915233980298686;6.155742481247308;14.683668746135377;-8.958605931131043;-2.2750892786097934;241452650.23644948;25.93691798788865
phantom;;3.B;CT;3.B;-1.0;0;-15.0;-1;2.0;0.0;0.0;0.75;1.0;GTV-1_grow2.0;204;201;60;0.97699999809265;0.97699999809265;3.0;-266.4704;-1000.0;3065.0;204;201;60;100;99;26;0.97699999809265;0.97699999809265;3.0;125256;-46.88272;-1000.0;723.0;204;201;60;100;99;26;0.97699999809265;0.97699999809265;3.0;125256;-46.88272;-1000.0;723.0;244;242;180;1.0;1.0;1.0;-349.6464;-1111.0;2738.0;244;242;180;99;95;78;1.0;1.0;1.0;358958;-45.51184;-981.0;649.0;244;242;180;99;95;78;1.0;1.0;1.0;358958;-45.51184;-981.0;649.0;244;242;180;1.0;1.0;1.0;-349.6464;-1111.0;2738.0;244;242;180;103;99;82;1.0;1.0;1.0;419854;-79.29447;-999.0;400.0;244;242;180;103;99;82;1.0;1.0;1.0;420084;-79.003555;-1033.0;821.0;-1.2316471821075752;838.9353665545414;0.5340859971980139;5.108677471267088;-0.6653890924800954;-193.70344693210336;-32.27805708578003;27.924859160885326;200.717776989019;12.11096345397303;394.42122392112236;16.914050565921105;7.085090316537292;16.894807875894276;-23.51678420414069;-2.9718324570684524;352867268.92209363;28.990555726576453
phantom;;3.B;CT;3.B;-1.0;0;-15.0;-1;-2.0;0.0;0.25;0.0;1.0;GTV-1_shrink2.0;204;201;60;0.97699999809265;0.97699999809265;3.0;-266.4704;-1000.0;3065.0;204;201;60;100;99;26;0.97699999809265;0.97699999809265;3.0;125256;-46.88272;-1000.0;723.0;204;201;60;100;99;26;0.97699999809265;0.97699999809265;3.0;125256;-46.88272;-1000.0;723.0;244;242;180;1.0;1.0;1.0;-348.54498;-1097.0;2871.0;244;242;180;99;96;78;1.0;1.0;1.0;358490;-47.08449;-972.0;655.0;244;242;180;99;96;78;1.0;1.0;1.0;358490;-47.08449;-972.0;655.0;244;242;180;1.0;1.0;1.0;-348.54498;-1097.0;2871.0;244;242;180;95;92;74;1.0;1.0;1.0;302644;-18.66378;-956.0;240.0;244;242;180;95;92;74;1.0;1.0;1.0;302644;-18.66378;-956.0;240.0;-3.3052638218675963;498.3555886904097;0.42216054589825125;7.891654553229682;-0.9084745139816922;-140.76740837015765;-27.485427906797796;8.163306916366723;198.53813431240775;9.581102383371578;339.3055426825654;12.694200729934481;5.191363687922522;12.328717207467575;-6.754038570278336;-2.2159494397474826;154130644.55232108;22.56724080658858
phantom;;3.B;CT;3.B;-1.0;0;-15.0;-1;0.0;0.0;0.25;0.0;1.0;GTV-1;204;201;60;0.97699999809265;0.97699999809265;3.0;-266.4704;-1000.0;3065.0;204;201;60;100;99;26;0.97699999809265;0.97699999809265;3.0;125256;-46.88272;-1000.0;723.0;204;201;60;100;99;26;0.97699999809265;0.97699999809265;3.0;125256;-46.88272;-1000.0;723.0;244;242;180;1.0;1.0;1.0;-348.54498;-1097.0;2871.0;244;242;180;99;96;78;1.0;1.0;1.0;358490;-47.08449;-972.0;655.0;244;242;180;99;96;78;1.0;1.0;1.0;358490;-47.08449;-972.0;655.0;244;242;180;1.0;1.0;1.0;-348.54498;-1097.0;2871.0;244;242;180;99;96;78;1.0;1.0;1.0;358451;-47.145176;-972.0;396.0;244;242;180;99;96;78;1.0;1.0;1.0;358490;-47.08449;-972.0;655.0;-2.8760568245219926;667.9873352242868;0.42977439858492167;5.974354444352265;-0.9125530411335392;-163.2462146589595;-31.304642569964706;17.02412940308384;198.53813431240775;11.119909550729595;361.78434897136725;14.991324161143;6.208905716183829;14.760982120413942;-8.986418744467054;-2.264591966295641;242405728.45959052;26.004981024453105
phantom;;3.B;CT;3.B;-1.0;0;-15.0;-1;2.0;0.0;0.25;0.0;1.0;GTV-1_grow2.0;204;201;60;0.97699999809265;0.97699999809265;3.0;-266.4704;-1000.0;3065.0;204;201;60;100;99;26;0.97699999809265;0.97699999809265;3.0;125256;-46.88272;-1000.0;723.0;204;201;60;100;99;26;0.97699999809265;0.97699999809265;3.0;125256;-46.88272;-1000.0;723.0;244;242;180;1.0;1.0;1.0;-348.54498;-1097.0;2871.0;244;242;180;99;96;78;1.0;1.0;1.0;358490;-47.08449;-972.0;655.0;244;242;180;99;96;78;1.0;1.0;1.0;358490;-47.08449;-972.0;655.0;244;242;180;1.0;1.0;1.0;-348.54498;-1097.0;2871.0;244;242;180;103;100;82;1.0;1.0;1.0;419665;-81.176674;-1000.0;400.0;244;242;180;103;100;82;1.0;1.0;1.0;419894;-80.88562;-1038.0;841.0;-1.2050544279142308;844.7999115662162;0.5237611987115778;5.0321280435144935;-0.6653129273072764;-189.66442677186345;-32.37414414388959;28.252329271644317;199.3193100753457;12.227126219894698;388.9837368472091;17.008560592876158;7.149287142165454;16.991087161497415;-24.11960920998104;-2.9880997000954523;355142374.0082967;29.09041195549578
phantom;;3.B;CT;3.B;-1.0;0;-15.0;-1;-2.0;0.0;0.25;0.25;1.0;GTV-1_shrink2.0;204;201;60;0.97699999809265;0.97699999809265;3.0;-266.4704;-1000.0;3065.0;204;201;60;100;99;26;0.97699999809265;0.97699999809265;3.0;125256;-46.88272;-1000.0;723.0;204;201;60;100;99;26;0.97699999809265;0.97699999809265;3.0;125256;-46.88272;-1000.0;723.0;244;242;180;1.0;1.0;1.0;-348.8719;-1106.0;2872.0;244;242;180;99;96;78;1.0;1.0;1.0;357873;-48.51118;-977.0;653.0;244;242;180;99;96;78;1.0;1.0;1.0;357873;-48.51118;-977.0;653.0;244;242;180;1.0;1.0;1.0;-348.8719;-1106.0;2872.0;244;242;180;95;91;74;1.0;1.0;1.0;302278;-20.324562;-961.0;244.0;244;242;180;95;91;74;1.0;1.0;1.0;302278;-20.324562;-961.0;244.0;-3.2879159013496686;502.3075479047229;0.41832695808896575;7.781759806313;-0.8979100230422794;-142.74715881001717;-27.66361853576127;8.34794147367993;198.065053716279;9.651066325008703;340.8122125262962;12.768084429323446;5.229817848755399;12.406580562918224;-6.8165425732818345;-2.2167211332194428;155104264.32848778;22.652106720547447
phantom;;3.B;CT;3.B;-1.0;0;-15.0;-1;0.0;0.0;0.25;0.25;1.0;GTV-1;204;201;60;0.97699999809265;0.97699999809265;3.0;-266.4704;-1000.0;3065.0;204;201;60;100;99;26;0.97699999809265;0.97699999809265;3.0;125256;-46.88272;-1000.0;723.0;204;201;60;100;99;26;0.97699999809265;0.97699999809265;3.0;125256;-46.88272;-1000.0;723.0;244;242;180;1.0;1.0;1.0;-348.8719;-1106.0;2872.0;244;242;180;99;96;78;1.0;1.0;1.0;357873;-48.51118;-977.0;653.0;244;242;180;99;96;78;1.0;1.0;1.0;357873;-48.51118;-977.0;653.0;244;242;180;1.0;1.0;1.0;-348.8719;-1106.0;2872.0;244;242;180;99;96;78;1.0;1.0;1.0;357836;-48.569885;-977.0;399.0;244;242;180;99;96;78;1.0;1.0;1.0;357873;-48.51118;-977.0;653.0;-2.871014943211297;671.6080140054971;0.4240824132139012;5.925647576552663;-0.9081078439899872;-168.96303044898926;-31.460656938625906;17.316403459496907;198.065053716279;11.205376519709333;367.0280841652683;15.056367974074718;6.253561620850402;14.827138368554952;-9.026564336779208;-2.2721642891793175;243275069.6883582;26.073947549414907
phantom;;3.B;CT;3.B;-1.0;0;-15.0;-1;2.0;0.0;0.25;0.25;1.0;GTV-1_grow2.0;204;201;60;0.97699999809265;0.97699999809265;3.0;-266.4704;-1000.0;3065.0;204;201;60;100;99;26;0.97699999809265;0.97699999809265;3.0;125256;-46.88272;-1000.0;723.0;204;201;60;100;99;26;0.97699999809265;0.97699999809265;3.0;125256;-46.88272;-1000.0;723.0;244;242;180;1.0;1.0;1.0;-348.8719;-1106.0;2872.0;244;242;180;99;96;78;1.0;1.0;1.0;357873;-48.51118;-977.0;653.0;244;242;180;99;96;78;1.0;1.0;1.0;357873;-48.51118;-977.0;653.0;244;242;180;1.0;1.0;1.0;-348.8719;-1106.0;2872.0;244;242;180;103;100;82;1.0;1.0;1.0;418653;-82.192;-999.0;400.0;244;242;180;103;100;82;1.0;1.0;1.0;418884;-81.90371;-1039.0;834.0;-1.2222779454183759;847.894375860435;0.515241675792918;5.0236639143524435;-0.6726112421906789;-194.1403131994357;-32.48175897107893;28.38110247053568;199.40139815625412;12.30509318845022;393.5417113556898;17.058306830453713;7.188975086439961;17.040320222468644;-23.823244161340167;-2.9670431215538193;355598976.3862911;29.144267690856317
phantom;;3.B;CT;3.B;-1.0;0;-15.0;-1;-2.0;0.0;0.25;0.5;1.0;GTV-1_shrink2.0;204;201;60;0.97699999809265;0.97699999809265;3.0;-266.4704;-1000.0;3065.0;204;201;60;100;99;26;0.97699999809265;0.97699999809265;3.0;125256;-46.88272;-1000.0;723.0;204;201;60;100;99;26;0.97699999809265;0.97699999809265;3.0;125256;-46.88272;-1000.0;723.0;244;242;180;1.0;1.0;1.0;-349.19873;-1110.0;2835.0;244;242;180;99;96;79;1.0;1.0;1.0;362809;-47.97073;-974.0;647.0;244;242;180;99;96;79;1.0;1.0;1.0;362809;-47.97073;-974.0;647.0;244;242;180;1.0;1.0;1.0;-349.19873;-1110.0;2835.0;244;242;180;95;92;75;1.0;1.0;1.0;307925;-20.94482;-959.0;246.0;244;242;180;95;92;75;1.0;1.0;1.0;307925;-20.94482;-959.0;246.0;-3.2393814328690893;503.5829765688919;0.4308280824348847;7.791840021952597;-0.9095067133530512;-142.4828137334395;-27.537558272125015;8.485296990316979;199.415048227296;9.599781676188758;341.89786196073555;12.758480082464683;5.210603119277409;12.412755010297033;-6.927450506718719;-2.2338656489372912;158297027.397397;22.673256683513927
phantom;;3.B;CT;3.B;-1.0;0;-15.0;-1;0.0;0.0;0.25;0.5;1.0;GTV-1;204;201;60;0.97699999809265;0.97699999809265;3.0;-266.4704;-1000.0;3065.0;204;201;60;100;99;26;0.97699999809265;0.97699999809265;3.0;125256;-46.88272;-1000.0;723.0;204;201;60;100;99;26;0.97699999809265;0.97699999809265;3.0;125256;-46.88272;-1000.0;723.0;244;242;180;1.0;1.0;1.0;-349.19873;-1110.0;2835.0;244;242;180;99;96;79;1.0;1.0;1.0;362809;-47.97073;-974.0;647.0;244;242;180;99;96;79;1.0;1.0;1.0;362809;-47.97073;-974.0;647.0;244;242;180;1.0;1.0;1.0;-349.19873;-1110.0;2835.0;244;242;180;99;96;79;1.0;1.0;1.0;362767;-48.03567;-974.0;398.0;244;242;180;99;96;79;1.0;1.0;1.0;362809;-47.97073;-974.0;647.0;-2.834438882534844;667.1137290713567;0.42744229103945575;6.015024579041992;-0.9066112353905353;-173.08924480395763;-31.166548564777674;17.099692456553658;199.415048227296;11.083624343746619;372.5042930312536;14.964271411405141;6.184774580283873;14.74137799050626;-9.112401403045082;-2.293527355858896;244921332.11354205;25.983605847729876
phantom;;3.B;CT;3.B;-1.0;0;-15.0;-1;2.0;0.0;0.25;0.5;1.0;GTV-1_grow2.0;204;201;60;0.97699999809265;0.97699999809265;3.0;-266.4704;-1000.0;3065.0;204;201;60;100;99;26;0.97699999809265;0.97699999809265;3.0;125256;-46.88272;-1000.0;723.0;204;201;60;100;99;26;0.97699999809265;0.97699999809265;3.0;125256;-46.88272;-1000.0;723.0;244;242;180;1.0;1.0;1.0;-349.19873;-1110.0;2835.0;244;242;180;99;96;79;1.0;1.0;1.0;362809;-47.97073;-974.0;647.0;244;242;180;99;96;79;1.0;1.0;1.0;362809;-47.97073;-974.0;647.0;244;242;180;1.0;1.0;1.0;-349.19873;-1110.0;2835.0;244;242;180;103;100;83;1.0;1.0;1.0;422296;-80.41976;-1000.0;399.0;244;242;180;103;100;83;1.0;1.0;1.0;422517;-80.14206;-1038.0;829.0;-1.2245008678529221;838.3677732754294;0.520469508635255;5.120657908560528;-0.6542498084467018;-196.64592791938998;-32.14706836834743;27.95752275518989;199.415048227296;12.111673642222899;396.060976146686;16.906138493583423;7.078112741396517;16.886696409588314;-23.646027515458908;-3.0183706626026727;354672548.8086311;28.980461964068173
phantom;;3.B;CT;3.B;-1.0;0;-15.0;-1;-2.0;0.0;0.25;0.75;1.0;GTV-1_shrink2.0;204;201;60;0.97699999809265;0.97699999809265;3.0;-266.4704;-1000.0;3065.0;204;201;60;100;99;26;0.97699999809265;0.97699999809265;3.0;125256;-46.88272;-1000.0;723.0;204;201;60;100;99;26;0.97699999809265;0.97699999809265;3.0;125256;-46.88272;-1000.0;723.0;244;242;180;1.0;1.0;1.0;-349.52594;-1107.0;2829.0;244;242;180;99;96;78;1.0;1.0;1.0;358967;-45.504257;-962.0;654.0;244;242;180;99;96;78;1.0;1.0;1.0;358967;-45.504257;-962.0;654.0;244;242;180;1.0;1.0;1.0;-349.52594;-1107.0;2829.0;244;242;180;95;92;74;1.0;1.0;1.0;303445;-17.456999;-955.0;240.0;244;242;180;95;92;74;1.0;1.0;1.0;303445;-17.456999;-955.0;240.0;-3.293130505852445;496.0314616217214;0.4406096575610333;8.01170412731109;-0.9112920424727564;-142.849507177725;-27.319836157593794;7.997757966413571;199.59064064923777;9.518448765029966;342.44014782696274;12.635185278940128;5.1594906672608865;12.27356357411306;-6.763097828888927;-2.2187606853781747;153809039.45125702;22.513910592127203
phantom;;3.B;CT;3.B;-1.0;0;-15.0;-1;0.0;0.0;0.25;0.75;1.0;GTV-1;204;201;60;0.97699999809265;0.97699999809265;3.0;-266.4704;-1000.0;3065.0;204;201;60;100;99;26;0.97699999809265;0.97699999809265;3.0;125256;-46.88272;-1000.0;723.0;204;201;60;100;99;26;0.97699999809265;0.97699999809265;3.0;125256;-46.88272;-1000.0;723.0;244;242;180;1.0;1.0;1.0;-349.52594;-1107.0;2829.0;244;242;180;99;96;78;1.0;1.0;1.0;358967;-45.504257;-962.0;654.0;244;242;180;99;96;78;1.0;1.0;1.0;358967;-45.504257;-962.0;654.0;244;242;180;1.0;1.0;1.0;-349.52594;-1107.0;2829.0;244;242;180;99;96;78;1.0;1.0;1.0;358930;-45.562244;-962.0;400.0;244;242;180;99;96;78;1.0;1.0;1.0;358967;-45.504257;-962.0;654.0;-2.878487344059068;663.5810732692793;0.44044551721387737;6.0630247354344835;-0.9162138541772065;-161.86242829663857;-31.15533720779477;16.71549039367968;199.59064064923777;11.038580068541723;361.45306894587634;14.912648659888104;6.158754591105513;14.681736258064994;-8.949168204271999;-2.274254350948086;241153137.12126216;25.920392795233397
phantom;;3.B;CT;3.B;-1.0;0;-15.0;-1;2.0;0.0;0.25;0.75;1.0;GTV-1_grow2.0;204;201;60;0.97699999809265;0.97699999809265;3.0;-266.4704;-1000.0;3065.0;204;201;60;100;99;26;0.97699999809265;0.97699999809265;3.0;125256;-46.88272;-1000.0;723.0;204;201;60;100;99;26;0.97699999809265;0.97699999809265;3.0;125256;-46.88272;-1000.0;723.0;244;242;180;1.0;1.0;1.0;-349.52594;-1107.0;2829.0;244;242;180;99;96;78;1.0;1.0;1.0;358967;-45.504257;-962.0;654.0;244;242;180;99;96;78;1.0;1.0;1.0;358967;-45.504257;-962.0;654.0;244;242;180;1.0;1.0;1.0;-349.52594;-1107.0;2829.0;244;242;180;103;100;82;1.0;1.0;1.0;419913;-79.48341;-999.0;400.0;244;242;180;103;100;82;1.0;1.0;1.0;420143;-79.19514;-1036.0;840.0;-1.2157211042831602;839.1691331939577;0.5319514431831648;5.083659554371614;-0.6649950189643175;-200.72944543299687;-32.26465868333364;27.99562658337704;199.59064064923777;12.126353959079177;400.32008608223464;16.923553964888626;7.090989737177002;16.905321938178087;-23.82817574679955;-2.993395371460472;352998650.32023305;28.99391506846491
phantom;;3.B;CT;3.B;-1.0;0;-15.0;-1;-2.0;0.0;0.5;0.0;1.0;GTV-1_shrink2.0;204;201;60;0.97699999809265;0.97699999809265;3.0;-266.4704;-1000.0;3065.0;204;201;60;100;99;26;0.97699999809265;0.97699999809265;3.0;125256;-46.88272;-1000.0;723.0;204;201;60;100;99;26;0.97699999809265;0.97699999809265;3.0;125256;-46.88272;-1000.0;723.0;244;242;180;1.0;1.0;1.0;-348.42587;-1091.0;3048.0;244;242;180;99;96;78;1.0;1.0;1.0;358199;-46.880085;-981.0;652.0;244;242;180;99;96;78;1.0;1.0;1.0;358199;-46.880085;-981.0;652.0;244;242;180;1.0;1.0;1.0;-348.42587;-1091.0;3048.0;244;242;180;95;92;74;1.0;1.0;1.0;302351;-18.854712;-981.0;245.0;244;242;180;95;92;74;1.0;1.0;1.0;302351;-18.854712;-981.0;245.0;-3.2634642463705967;497.4846383644291;0.4380245929031102;7.941360572908549;-0.9027024423646228;-139.38822950402454;-27.333537636829153;8.17747965925252;196.1835719532258;9.54172869179379;335.57180145725033;12.662472318893188;5.170927930049154;12.307142949881685;-6.834566576530893;-2.2205033207451823;153635076.1779094;22.54184635853435
phantom;;3.B;CT;3.B;-1.0;0;-15.0;-1;0.0;0.0;0.5;0.0;1.0;GTV-1;204;201;60;0.97699999809265;0.97699999809265;3.0;-266.4704;-1000.0;3065.0;204;201;60;100;99;26;0.97699999809265;0.97699999809265;3.0;125256;-46.88272;-1000.0;723.0;204;201;60;100;99;26;0.97699999809265;0.97699999809265;3.0;125256;-46.88272;-1000.0;723.0;244;242;180;1.0;1.0;1.0;-348.42587;-1091.0;3048.0;244;242;180;99;96;78;1.0;1.0;1.0;358199;-46.880085;-981.0;652.0;244;242;180;99;96;78;1.0;1.0;1.0;358199;-46.880085;-981.0;652.0;244;242;180;1.0;1.0;1.0;-348.42587;-1091.0;3048.0;244;242;180;99;96;78;1.0;1.0;1.0;358158;-46.943565;-981.0;397.0;244;242;180;99;96;78;1.0;1.0;1.0;358199;-46.880085;-981.0;652.0;-2.8766072212470353;666.1624991854732;0.43694757335854156;6.001186552996883;-0.9118611022882683;-160.73207877279486;-31.24823709668461;16.887419846361126;196.1835719532258;11.105504422655219;356.91565072602066;14.966092049436593;6.198541853572111;14.73623979570729;-8.972418540924897;-2.2661854166843405;241555138.95229772;25.96993200396959
phantom;;3.B;CT;3.B;-1.0;0;-15.0;-1;2.0;0.0;0.5;0.0;1.0;GTV-1_grow2.0;204;201;60;0.97699999809265;0.97699999809265;3.0;-266.4704;-1000.0;3065.0;204;201;60;100;99;26;0.97699999809265;0.97699999809265;3.0;125256;-46.88272;-1000.0;723.0;204;201;60;100;99;26;0.97699999809265;0.97699999809265;3.0;125256;-46.88272;-1000.0;723.0;244;242;180;1.0;1.0;1.0;-348.42587;-1091.0;3048.0;244;242;180;99;96;78;1.0;1.0;1.0;358199;-46.880085;-981.0;652.0;244;242;180;99;96;78;1.0;1.0;1.0;358199;-46.880085;-981.0;652.0;244;242;180;1.0;1.0;1.0;-348.42587;-1091.0;3048.0;244;242;180;103;100;82;1.0;1.0;1.0;419393;-80.73318;-1000.0;400.0;244;242;180;103;100;82;1.0;1.0;1.0;419621;-80.454025;-1036.0;856.0;-1.230215018662126;843.5327370725437;0.5200752860241797;5.056734127226299;-0.6708529851887972;-211.6070079377365;-32.37268546002762;28.157570767155107;200.13426501587313;12.20618942840555;411.7412729536096;16.991384150940533;7.139668169197555;16.97281260711768;-23.608584362961967;-2.978393927859429;354406446.7243667;29.069677777104545
phantom;;3.B;CT;3.B;-1.0;0;-15.0;-1;-2.0;0.0;0.5;0.25;1.0;GTV-1_shrink2.0;204;201;60;0.97699999809265;0.97699999809265;3.0;-266.4704;-1000.0;3065.0;204;201;60;100;99;26;0.97699999809265;0.97699999809265;3.0;125256;-46.88272;-1000.0;723.0;204;201;60;100;99;26;0.97699999809265;0.97699999809265;3.0;125256;-46.88272;-1000.0;723.0;244;242;180;1.0;1.0;1.0;-348.75262;-1101.0;3030.0;244;242;180;99;95;78;1.0;1.0;1.0;357696;-48.400475;-987.0;651.0;244;242;180;99;95;78;1.0;1.0;1.0;357696;-48.400475;-987.0;651.0;244;242;180;1.0;1.0;1.0;-348.75262;-1101.0;3030.0;244;242;180;95;91;74;1.0;1.0;1.0;302037;-20.426544;-987.0;245.0;244;242;180;95;91;74;1.0;1.0;1.0;302037;-20.426544;-987.0;245.0;-3.2462899139172885;501.5131765259598;0.43698903170515296;7.81873794742639;-0.8933414565547131;-141.33410270266535;-27.474661800393527;8.366966320193681;194.64415936053314;9.602810881914994;335.9782620631985;12.737289501800905;5.2108025227332835;12.386449804870104;-6.898487338956812;-2.2317473489715582;154658521.47707567;22.628556620588085
phantom;;3.B;CT;3.B;-1.0;0;-15.0;-1;0.0;0.0;0.5;0.25;1.0;GTV-1;204;201;60;0.97699999809265;0.97699999809265;3.0;-266.4704;-1000.0;3065.0;204;201;60;100;99;26;0.97699999809265;0.97699999809265;3.0;125256;-46.88272;-1000.0;723.0;204;201;60;100;99;26;0.97699999809265;0.97699999809265;3.0;125256;-46.88272;-1000.0;723.0;244;242;180;1.0;1.0;1.0;-348.75262;-1101.0;3030.0;244;242;180;99;95;78;1.0;1.0;1.0;357696;-48.400475;-987.0;651.0;244;242;180;99;95;78;1.0;1.0;1.0;357696;-48.400475;-987.0;651.0;244;242;180;1.0;1.0;1.0;-348.75262;-1101.0;3030.0;244;242;180;99;95;78;1.0;1.0;1.0;357656;-48.46409;-987.0;400.0;244;242;180;99;95;78;1.0;1.0;1.0;357696;-48.400475;-987.0;651.0;-2.8726801813926444;670.3909677261784;0.4291954242324494;5.931200133681337;-0.9058680378171194;-165.82882995787986;-31.44314621842883;17.191734906729796;196.49908641084187;11.19787347062391;362.32791636872173;15.041113177424569;6.24737011312309;14.812197005285633;-9.013154154048577;-2.2657216009071934;242720833.4948186;26.050782313603257
